"","Date","ID","Parameter","Value","Unit"
"2573",2008-11-11,"CEDEN-314SYP","Total dissolved solids",810,"mg/l"
"2574",2008-11-11,"CEDEN-314SYP","Total dissolved solids",150,"mg/l"
"2575",2008-12-09,"CEDEN-314SYP","Total dissolved solids",260,"mg/l"
"2576",2008-12-09,"CEDEN-314SYP","Total dissolved solids",800,"mg/l"
"2577",2008-12-09,"CEDEN-314SYP","Total dissolved solids",1100,"mg/l"
"2578",2009-01-28,"CEDEN-314SYP","Ammonia",0,"mg/l"
"2579",2009-01-28,"CEDEN-314SYP","Ammonia",0,"mg/l"
"2580",2009-01-28,"CEDEN-314SYP","Ammonia",0,"mg/l"
"2581",2014-03-26,"CEDEN-314SYP","Total dissolved solids",1170,"mg/l"
"2582",2014-03-26,"CEDEN-314SYP","Total dissolved solids",1300,"mg/l"
"2583",2014-03-26,"CEDEN-314SYP","Nitrate",0.22,"mg/l"
"2584",2014-03-26,"CEDEN-314SYP","Ammonia",0.044,"mg/l"
"2585",2014-03-26,"CEDEN-314SYP","Total dissolved solids",1300,"mg/l"
"2586",2014-03-26,"CEDEN-314SYP","Total dissolved solids",110,"mg/l"
"2587",2014-03-26,"CEDEN-314SYP","Total dissolved solids",1340,"mg/l"
"2588",2014-03-26,"CEDEN-314SYP","Total dissolved solids",140,"mg/l"
"2589",2014-03-26,"CEDEN-314SYP","Total dissolved solids",1200,"mg/l"
"2590",2014-03-26,"CEDEN-314SYP","Total dissolved solids",1200,"mg/l"
"2591",2014-04-23,"CEDEN-314SYP","Nitrate",0.18,"mg/l"
"2592",2014-04-23,"CEDEN-314SYP","Total dissolved solids",130,"mg/l"
"2593",2014-04-23,"CEDEN-314SYP","Total dissolved solids",1020,"mg/l"
"2594",2014-04-23,"CEDEN-314SYP","Total dissolved solids",1100,"mg/l"
"2595",2014-04-23,"CEDEN-314SYP","Total dissolved solids",1140,"mg/l"
"2596",2014-04-23,"CEDEN-314SYP","Nitrate",0.081,"mg/l"
"2597",2014-04-23,"CEDEN-314SYP","Total dissolved solids",990,"mg/l"
"2598",2014-04-23,"CEDEN-314SYP","Total dissolved solids",990,"mg/l"
"2599",2014-04-23,"CEDEN-314SYP","Total dissolved solids",140,"mg/l"
"2600",2014-04-23,"CEDEN-314SYP","Total dissolved solids",1100,"mg/l"
"2601",2014-12-17,"CEDEN-314SYP","Total dissolved solids",960,"mg/l"
"2602",2014-12-17,"CEDEN-314SYP","Total dissolved solids",76,"mg/l"
"2603",2014-12-17,"CEDEN-314SYP","Total dissolved solids",1020,"mg/l"
"2604",2014-12-17,"CEDEN-314SYP","Total dissolved solids",64,"mg/l"
"2605",2014-12-17,"CEDEN-314SYP","Total dissolved solids",1000,"mg/l"
"2606",2014-12-17,"CEDEN-314SYP","Total dissolved solids",1000,"mg/l"
"2607",2014-12-17,"CEDEN-314SYP","Nitrate",1.1,"mg/l"
"2608",2014-12-17,"CEDEN-314SYP","Total dissolved solids",931,"mg/l"
"2609",2014-12-17,"CEDEN-314SYP","Nitrate",1.1,"mg/l"
"2610",2014-12-17,"CEDEN-314SYP","Ammonia",0.28,"mg/l"
"2611",2014-12-17,"CEDEN-314SYP","Ammonia",0.18,"mg/l"
"2612",2014-12-17,"CEDEN-314SYP","Total dissolved solids",1100,"mg/l"
"2613",2017-05-18,"CEDEN-314ZCALK1","Ammonia",-0.03,"mg/l"
"2614",2017-05-18,"CEDEN-314ZCALK1","Nitrate",0.012,"mg/l"
"2615",2017-05-18,"CEDEN-314ZCALK1","Ammonia",-0.03,"mg/l"
"2616",2017-05-18,"CEDEN-314ZCALK2","Nitrate",0.048,"mg/l"
"2617",2017-05-18,"CEDEN-314ZCALK2","Ammonia",-0.03,"mg/l"
"2618",2016-01-05,"CEDEN-Buellton_Industrial","Nitrate",0.13,"mg/l"
"2619",2016-01-05,"CEDEN-Buellton_Industrial","Ammonia",0.14,"mg/l"
"2620",2016-11-26,"CEDEN-Buellton_Industrial","Nitrate",0.34,"mg/l"
"2621",2016-03-05,"CEDEN-Solvang_Residential","Nitrate",0.18,"mg/l"
"2622",2016-10-28,"CEDEN-Solvang_Residential","Nitrate",0.26,"mg/l"
"2623",2016-10-28,"CEDEN-Solvang_Residential","Ammonia",0.22,"mg/l"
"2624",2018-03-10,"CEDEN-Solvang_Residential","Ammonia",0.11,"mg/l"
"2625",2002-05-09,"NARS_WQX-WCAP99-0677","Nitrate",0,"ueq/L"
"2626",2001-07-11,"NARS_WQX-WCAP99-0779","Nitrate",0,"ueq/L"
"2627",2001-05-24,"NARS_WQX-WCAP99-0785","Nitrate",708.9,"ueq/L"
"2628",2001-07-10,"NARS_WQX-WCAP99-0796","Nitrate",0,"ueq/L"
"2629",2001-05-23,"NARS_WQX-WCAP99-0898","Nitrate",40.7,"ueq/L"
"2630",2002-06-12,"NARS_WQX-WCAP99-1046","Nitrate",6.4,"ueq/L"
"2631",2003-05-07,"NARS_WQX-WCAP99-1102","Nitrate",0,"ueq/L"
"2632",2005-12-29,"SYCEO-ZDC_3","Mercury",0.094,"ug/l"
"2633",2005-12-29,"SYCEO-ZDC_3","Total dissolved solids",662,"mg/l"
"2634",2006-01-26,"SYCEO-ZDC_3","Total dissolved solids",610,"mg/l"
"2635",2006-01-26,"SYCEO-ZDC_3","Mercury",0.22,"ug/l"
"2636",2006-02-14,"SYCEO-ZDC_3","Total dissolved solids",591,"mg/l"
"2637",2006-02-14,"SYCEO-ZDC_3","Mercury",0.57,"ug/l"
"2638",2006-03-20,"SYCEO-ZDC_3","Total dissolved solids",534,"mg/l"
"2639",2006-03-20,"SYCEO-ZDC_3","Mercury",0.038,"ug/l"
"2640",2006-04-10,"SYCEO-ZDC_3","Total dissolved solids",593,"mg/l"
"2641",2006-05-02,"SYCEO-ZDC_3","Total dissolved solids",597,"mg/l"
"2642",2006-06-06,"SYCEO-ZDC_3","Total dissolved solids",604,"mg/l"
"2643",2006-07-11,"SYCEO-ZDC_3","Total dissolved solids",608,"mg/l"
"2644",2006-08-16,"SYCEO-ZDC_3","Total dissolved solids",602,"mg/l"
"2645",2006-09-05,"SYCEO-ZDC_3","Total dissolved solids",560,"mg/l"
"2646",2008-01-10,"SYCEO-ZDC_3","Total dissolved solids",590,"mg/l"
"2647",2005-12-29,"SYCEO-ZDC_5","Mercury",0.07,"ug/l"
"2648",2005-12-29,"SYCEO-ZDC_5","Total dissolved solids",549,"mg/l"
"2649",2006-01-26,"SYCEO-ZDC_5","Mercury",0.19,"ug/l"
"2650",2006-01-26,"SYCEO-ZDC_5","Total dissolved solids",548,"mg/l"
"2651",2006-02-14,"SYCEO-ZDC_5","Total dissolved solids",575,"mg/l"
"2652",2006-02-14,"SYCEO-ZDC_5","Mercury",0.54,"ug/l"
"2653",2006-03-20,"SYCEO-ZDC_5","Mercury",0.12,"ug/l"
"2654",2006-03-20,"SYCEO-ZDC_5","Total dissolved solids",533,"mg/l"
"2655",2006-04-10,"SYCEO-ZDC_5","Total dissolved solids",555,"mg/l"
"2656",2006-05-02,"SYCEO-ZDC_5","Total dissolved solids",610,"mg/l"
"2657",2006-06-06,"SYCEO-ZDC_5","Total dissolved solids",573,"mg/l"
"2658",2006-07-11,"SYCEO-ZDC_5","Total dissolved solids",602,"mg/l"
"2659",2006-08-16,"SYCEO-ZDC_5","Total dissolved solids",558,"mg/l"
"2660",2006-09-05,"SYCEO-ZDC_5","Total dissolved solids",542,"mg/l"
"2661",2008-01-10,"SYCEO-ZDC_5","Total dissolved solids",530,"mg/l"
"2662",2005-12-29,"SYCEO-ZDC_7","Total dissolved solids",658,"mg/l"
"2663",2005-12-29,"SYCEO-ZDC_7","Mercury",0.039,"ug/l"
"2664",2006-01-26,"SYCEO-ZDC_7","Mercury",0.24,"ug/l"
"2665",2006-01-26,"SYCEO-ZDC_7","Total dissolved solids",624,"mg/l"
"2666",2006-02-14,"SYCEO-ZDC_7","Mercury",0.41,"ug/l"
"2667",2006-02-14,"SYCEO-ZDC_7","Total dissolved solids",604,"mg/l"
"2668",2006-03-20,"SYCEO-ZDC_7","Total dissolved solids",556,"mg/l"
"2669",2006-03-20,"SYCEO-ZDC_7","Mercury",0.069,"ug/l"
"2670",2006-04-10,"SYCEO-ZDC_7","Total dissolved solids",580,"mg/l"
"2671",2006-05-02,"SYCEO-ZDC_7","Total dissolved solids",557,"mg/l"
"2672",2006-06-06,"SYCEO-ZDC_7","Total dissolved solids",618,"mg/l"
"2673",2006-07-11,"SYCEO-ZDC_7","Total dissolved solids",837,"mg/l"
"2674",2006-08-16,"SYCEO-ZDC_7","Total dissolved solids",638,"mg/l"
"2675",2006-09-05,"SYCEO-ZDC_7","Total dissolved solids",604,"mg/l"
"2676",2008-01-10,"SYCEO-ZDC_7","Total dissolved solids",700,"mg/l"
"2677",2006-05-02,"SYCEO-ZDC_8","Total dissolved solids",520,"mg/l"
"2678",2009-01-26,"SYCEO_WQX-ZDC-3","Nitrate",17.2,"mg/l"
"2679",2009-01-26,"SYCEO_WQX-ZDC-3","Total dissolved solids",570,"mg/l"
"2680",2009-02-10,"SYCEO_WQX-ZDC-3","Total dissolved solids",580,"mg/l"
"2681",2009-04-06,"SYCEO_WQX-ZDC-3","Nitrate",16.8,"mg/l"
"2682",2009-04-06,"SYCEO_WQX-ZDC-3","Total dissolved solids",580,"mg/l"
"2683",2009-04-06,"SYCEO_WQX-ZDC-3","Nitrate",3.8,"mg/l"
"2684",2009-05-27,"SYCEO_WQX-ZDC-3","Nitrate",17,"mg/l"
"2685",2009-05-27,"SYCEO_WQX-ZDC-3","Total dissolved solids",590,"mg/l"
"2686",2009-05-27,"SYCEO_WQX-ZDC-3","Nitrate",3.8,"mg/l"
"2687",2009-07-20,"SYCEO_WQX-ZDC-3","Nitrate",15.8,"mg/l"
"2688",2009-07-20,"SYCEO_WQX-ZDC-3","Total dissolved solids",660,"mg/l"
"2689",2009-07-20,"SYCEO_WQX-ZDC-3","Nitrate",3.6,"mg/l"
"2690",2009-08-12,"SYCEO_WQX-ZDC-3","Total dissolved solids",560,"mg/l"
"2691",2009-10-14,"SYCEO_WQX-ZDC-3","Nitrate",13.9,"mg/l"
"2692",2009-10-14,"SYCEO_WQX-ZDC-3","Total dissolved solids",550,"mg/l"
"2693",2009-10-14,"SYCEO_WQX-ZDC-3","Nitrate",3.1,"mg/l"
"2694",2009-11-23,"SYCEO_WQX-ZDC-3","Nitrate",15.9,"mg/l"
"2695",2009-11-23,"SYCEO_WQX-ZDC-3","Total dissolved solids",650,"mg/l"
"2696",2009-11-23,"SYCEO_WQX-ZDC-3","Nitrate",3.6,"mg/l"
"2697",2009-12-14,"SYCEO_WQX-ZDC-3","Nitrate",16.1,"mg/l"
"2698",2009-12-14,"SYCEO_WQX-ZDC-3","Total dissolved solids",650,"mg/l"
"2699",2009-12-14,"SYCEO_WQX-ZDC-3","Nitrate",3.6,"mg/l"
"2700",2010-01-12,"SYCEO_WQX-ZDC-3","Nitrate",16.4,"mg/l"
"2701",2010-01-12,"SYCEO_WQX-ZDC-3","Total dissolved solids",560,"mg/l"
"2702",2010-01-12,"SYCEO_WQX-ZDC-3","Nitrate",3.7,"mg/l"
"2703",2010-01-20,"SYCEO_WQX-ZDC-3","Nitrate",4.1,"mg/l"
"2704",2010-01-20,"SYCEO_WQX-ZDC-3","Total dissolved solids",80,"mg/l"
"2705",2010-01-20,"SYCEO_WQX-ZDC-3","Mercury",0.19,"ug/l"
"2706",2010-01-20,"SYCEO_WQX-ZDC-3","Nitrate",0.9,"mg/l"
"2707",2010-02-24,"SYCEO_WQX-ZDC-3","Nitrate",3.4,"mg/l"
"2708",2010-03-29,"SYCEO_WQX-ZDC-3","Nitrate",17.5,"mg/l"
"2709",2010-03-29,"SYCEO_WQX-ZDC-3","Total dissolved solids",600,"mg/l"
"2710",2010-03-29,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2711",2010-05-25,"SYCEO_WQX-ZDC-3","Nitrate",17,"mg/l"
"2712",2010-05-25,"SYCEO_WQX-ZDC-3","Total dissolved solids",610,"mg/l"
"2713",2010-05-25,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2714",2010-06-22,"SYCEO_WQX-ZDC-3","Nitrate",3.7,"mg/l"
"2715",2010-07-27,"SYCEO_WQX-ZDC-3","Nitrate",16.7,"mg/l"
"2716",2010-07-27,"SYCEO_WQX-ZDC-3","Total dissolved solids",620,"mg/l"
"2717",2010-07-27,"SYCEO_WQX-ZDC-3","Nitrate",3.8,"mg/l"
"2718",2010-08-25,"SYCEO_WQX-ZDC-3","Nitrate",4,"mg/l"
"2719",2010-09-30,"SYCEO_WQX-ZDC-3","Nitrate",16.8,"mg/l"
"2720",2010-09-30,"SYCEO_WQX-ZDC-3","Total dissolved solids",610,"mg/l"
"2721",2010-09-30,"SYCEO_WQX-ZDC-3","Nitrate",3.8,"mg/l"
"2722",2010-10-28,"SYCEO_WQX-ZDC-3","Nitrate",3.4,"mg/l"
"2723",2010-11-23,"SYCEO_WQX-ZDC-3","Nitrate",14.7,"mg/l"
"2724",2010-11-23,"SYCEO_WQX-ZDC-3","Total dissolved solids",630,"mg/l"
"2725",2010-11-23,"SYCEO_WQX-ZDC-3","Nitrate",3.3,"mg/l"
"2726",2010-12-20,"SYCEO_WQX-ZDC-3","Nitrate",19.5,"mg/l"
"2727",2010-12-20,"SYCEO_WQX-ZDC-3","Total dissolved solids",380,"mg/l"
"2728",2010-12-20,"SYCEO_WQX-ZDC-3","Mercury",0.31,"ug/l"
"2729",2010-12-20,"SYCEO_WQX-ZDC-3","Nitrate",4.4,"mg/l"
"2730",2011-01-19,"SYCEO_WQX-ZDC-3","Nitrate",17.4,"mg/l"
"2731",2011-01-19,"SYCEO_WQX-ZDC-3","Total dissolved solids",620,"mg/l"
"2732",2011-01-19,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2733",2011-02-23,"SYCEO_WQX-ZDC-3","Nitrate",4,"mg/l"
"2734",2011-03-23,"SYCEO_WQX-ZDC-3","Nitrate",19.5,"mg/l"
"2735",2011-03-23,"SYCEO_WQX-ZDC-3","Total dissolved solids",560,"mg/l"
"2736",2011-03-23,"SYCEO_WQX-ZDC-3","Nitrate",4.4,"mg/l"
"2737",2011-04-19,"SYCEO_WQX-ZDC-3","Nitrate",17,"mg/l"
"2738",2011-04-19,"SYCEO_WQX-ZDC-3","Total dissolved solids",620,"mg/l"
"2739",2011-04-19,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2740",2011-05-31,"SYCEO_WQX-ZDC-3","Nitrate",4,"mg/l"
"2741",2011-06-28,"SYCEO_WQX-ZDC-3","Nitrate",4.1,"mg/l"
"2742",2011-07-26,"SYCEO_WQX-ZDC-3","Nitrate",16.7,"mg/l"
"2743",2011-07-26,"SYCEO_WQX-ZDC-3","Total dissolved solids",610,"mg/l"
"2744",2011-07-26,"SYCEO_WQX-ZDC-3","Nitrate",3.8,"mg/l"
"2745",2011-08-23,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2746",2011-09-27,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2747",2011-10-25,"SYCEO_WQX-ZDC-3","Nitrate",17.5,"mg/l"
"2748",2011-10-25,"SYCEO_WQX-ZDC-3","Total dissolved solids",560,"mg/l"
"2749",2011-10-25,"SYCEO_WQX-ZDC-3","Nitrate",4,"mg/l"
"2750",2011-11-29,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2751",2011-12-28,"SYCEO_WQX-ZDC-3","Nitrate",17.2,"mg/l"
"2752",2011-12-28,"SYCEO_WQX-ZDC-3","Total dissolved solids",600,"mg/l"
"2753",2011-12-28,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2754",2012-01-24,"SYCEO_WQX-ZDC-3","Nitrate",17,"mg/l"
"2755",2012-01-24,"SYCEO_WQX-ZDC-3","Total dissolved solids",600,"mg/l"
"2756",2012-01-24,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2757",2012-02-21,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2758",2012-03-20,"SYCEO_WQX-ZDC-3","Nitrate",3.8,"mg/l"
"2759",2012-04-25,"SYCEO_WQX-ZDC-3","Nitrate",17.2,"mg/l"
"2760",2012-04-25,"SYCEO_WQX-ZDC-3","Total dissolved solids",580,"mg/l"
"2761",2012-04-25,"SYCEO_WQX-ZDC-3","Nitrate",3.9,"mg/l"
"2762",2012-05-22,"SYCEO_WQX-ZDC-3","Nitrate",3.8,"mg/l"
"2763",2012-06-19,"SYCEO_WQX-ZDC-3","Nitrate",4.1,"mg/l"
"2764",2012-07-17,"SYCEO_WQX-ZDC-3","Nitrate",18.3,"mg/l"
"2765",2012-07-17,"SYCEO_WQX-ZDC-3","Total dissolved solids",620,"mg/l"
"2766",2012-07-17,"SYCEO_WQX-ZDC-3","Mercury",0.02,"ug/l"
"2767",2012-07-17,"SYCEO_WQX-ZDC-3","Nitrate",4.1,"mg/l"
"2768",2012-08-21,"SYCEO_WQX-ZDC-3","Nitrate",4,"mg/l"
"2769",2012-09-25,"SYCEO_WQX-ZDC-3","Nitrate",4,"mg/l"
"2770",2012-12-18,"SYCEO_WQX-ZDC-3","Nitrate",3.5,"mg/l"
"2771",2014-01-21,"SYCEO_WQX-ZDC-3","Nitrate",16.5,"mg/l"
"2772",2014-01-21,"SYCEO_WQX-ZDC-3","Total dissolved solids",570,"mg/l"
"2773",2014-01-21,"SYCEO_WQX-ZDC-3","Nitrate",3.7,"mg/l"
"2774",2009-02-10,"SYCEO_WQX-ZDC-5","Total dissolved solids",530,"mg/l"
"2775",2009-04-28,"SYCEO_WQX-ZDC-5","Nitrate",14.8,"mg/l"
"2776",2009-04-28,"SYCEO_WQX-ZDC-5","Total dissolved solids",560,"mg/l"
"2777",2009-04-28,"SYCEO_WQX-ZDC-5","Nitrate",3.3,"mg/l"
"2778",2009-06-22,"SYCEO_WQX-ZDC-5","Nitrate",13.6,"mg/l"
"2779",2009-06-22,"SYCEO_WQX-ZDC-5","Total dissolved solids",550,"mg/l"
"2780",2009-06-22,"SYCEO_WQX-ZDC-5","Nitrate",3.1,"mg/l"
"2781",2009-07-20,"SYCEO_WQX-ZDC-5","Nitrate",14,"mg/l"
"2782",2009-07-20,"SYCEO_WQX-ZDC-5","Total dissolved solids",590,"mg/l"
"2783",2009-07-20,"SYCEO_WQX-ZDC-5","Nitrate",3.2,"mg/l"
"2784",2009-08-12,"SYCEO_WQX-ZDC-5","Total dissolved solids",530,"mg/l"
"2785",2009-09-21,"SYCEO_WQX-ZDC-5","Nitrate",13.8,"mg/l"
"2786",2009-09-21,"SYCEO_WQX-ZDC-5","Total dissolved solids",560,"mg/l"
"2787",2009-09-21,"SYCEO_WQX-ZDC-5","Nitrate",3.1,"mg/l"
"2788",2009-10-14,"SYCEO_WQX-ZDC-5","Nitrate",13.3,"mg/l"
"2789",2009-10-14,"SYCEO_WQX-ZDC-5","Total dissolved solids",590,"mg/l"
"2790",2009-10-14,"SYCEO_WQX-ZDC-5","Nitrate",3,"mg/l"
"2791",2009-11-23,"SYCEO_WQX-ZDC-5","Nitrate",13.9,"mg/l"
"2792",2009-11-23,"SYCEO_WQX-ZDC-5","Total dissolved solids",530,"mg/l"
"2793",2009-11-23,"SYCEO_WQX-ZDC-5","Nitrate",3.1,"mg/l"
"2794",2009-12-14,"SYCEO_WQX-ZDC-5","Nitrate",13.6,"mg/l"
"2795",2009-12-14,"SYCEO_WQX-ZDC-5","Total dissolved solids",540,"mg/l"
"2796",2009-12-14,"SYCEO_WQX-ZDC-5","Nitrate",3.1,"mg/l"
"2797",2010-01-12,"SYCEO_WQX-ZDC-5","Nitrate",13.6,"mg/l"
"2798",2010-01-12,"SYCEO_WQX-ZDC-5","Total dissolved solids",530,"mg/l"
"2799",2010-01-12,"SYCEO_WQX-ZDC-5","Nitrate",3.1,"mg/l"
"2800",2010-01-20,"SYCEO_WQX-ZDC-5","Nitrate",19.1,"mg/l"
"2801",2010-01-20,"SYCEO_WQX-ZDC-5","Total dissolved solids",220,"mg/l"
"2802",2010-01-20,"SYCEO_WQX-ZDC-5","Mercury",0.16,"ug/l"
"2803",2010-01-20,"SYCEO_WQX-ZDC-5","Nitrate",4.3,"mg/l"
"2804",2010-02-24,"SYCEO_WQX-ZDC-5","Nitrate",3.3,"mg/l"
"2805",2010-03-29,"SYCEO_WQX-ZDC-5","Nitrate",15.4,"mg/l"
"2806",2010-03-29,"SYCEO_WQX-ZDC-5","Total dissolved solids",570,"mg/l"
"2807",2010-03-29,"SYCEO_WQX-ZDC-5","Nitrate",3.5,"mg/l"
"2808",2010-04-21,"SYCEO_WQX-ZDC-5","Nitrate",3.3,"mg/l"
"2809",2010-05-25,"SYCEO_WQX-ZDC-5","Nitrate",14.9,"mg/l"
"2810",2010-05-25,"SYCEO_WQX-ZDC-5","Total dissolved solids",570,"mg/l"
"2811",2010-05-25,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2812",2010-06-22,"SYCEO_WQX-ZDC-5","Nitrate",3.2,"mg/l"
"2813",2010-07-27,"SYCEO_WQX-ZDC-5","Nitrate",14.9,"mg/l"
"2814",2010-07-27,"SYCEO_WQX-ZDC-5","Total dissolved solids",550,"mg/l"
"2815",2010-07-27,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2816",2010-08-25,"SYCEO_WQX-ZDC-5","Nitrate",3.3,"mg/l"
"2817",2010-09-30,"SYCEO_WQX-ZDC-5","Nitrate",14.7,"mg/l"
"2818",2010-09-30,"SYCEO_WQX-ZDC-5","Total dissolved solids",570,"mg/l"
"2819",2010-09-30,"SYCEO_WQX-ZDC-5","Nitrate",3.3,"mg/l"
"2820",2010-10-28,"SYCEO_WQX-ZDC-5","Nitrate",3.2,"mg/l"
"2821",2010-11-23,"SYCEO_WQX-ZDC-5","Nitrate",13.6,"mg/l"
"2822",2010-11-23,"SYCEO_WQX-ZDC-5","Total dissolved solids",520,"mg/l"
"2823",2010-11-23,"SYCEO_WQX-ZDC-5","Nitrate",3.1,"mg/l"
"2824",2010-12-20,"SYCEO_WQX-ZDC-5","Nitrate",25.2,"mg/l"
"2825",2010-12-20,"SYCEO_WQX-ZDC-5","Total dissolved solids",410,"mg/l"
"2826",2010-12-20,"SYCEO_WQX-ZDC-5","Mercury",0.4,"ug/l"
"2827",2010-12-20,"SYCEO_WQX-ZDC-5","Nitrate",5.7,"mg/l"
"2828",2011-01-19,"SYCEO_WQX-ZDC-5","Nitrate",16.4,"mg/l"
"2829",2011-01-19,"SYCEO_WQX-ZDC-5","Total dissolved solids",560,"mg/l"
"2830",2011-01-19,"SYCEO_WQX-ZDC-5","Nitrate",3.7,"mg/l"
"2831",2011-02-23,"SYCEO_WQX-ZDC-5","Nitrate",3.6,"mg/l"
"2832",2011-03-23,"SYCEO_WQX-ZDC-5","Nitrate",21.2,"mg/l"
"2833",2011-03-23,"SYCEO_WQX-ZDC-5","Total dissolved solids",590,"mg/l"
"2834",2011-03-23,"SYCEO_WQX-ZDC-5","Nitrate",4.8,"mg/l"
"2835",2011-04-19,"SYCEO_WQX-ZDC-5","Nitrate",14.4,"mg/l"
"2836",2011-04-19,"SYCEO_WQX-ZDC-5","Total dissolved solids",570,"mg/l"
"2837",2011-04-19,"SYCEO_WQX-ZDC-5","Nitrate",3.2,"mg/l"
"2838",2011-05-31,"SYCEO_WQX-ZDC-5","Nitrate",3.6,"mg/l"
"2839",2011-06-28,"SYCEO_WQX-ZDC-5","Nitrate",3.5,"mg/l"
"2840",2011-07-26,"SYCEO_WQX-ZDC-5","Nitrate",15.8,"mg/l"
"2841",2011-07-26,"SYCEO_WQX-ZDC-5","Total dissolved solids",560,"mg/l"
"2842",2011-07-26,"SYCEO_WQX-ZDC-5","Nitrate",3.6,"mg/l"
"2843",2011-08-23,"SYCEO_WQX-ZDC-5","Nitrate",3.5,"mg/l"
"2844",2011-09-27,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2845",2011-10-25,"SYCEO_WQX-ZDC-5","Nitrate",15.3,"mg/l"
"2846",2011-10-25,"SYCEO_WQX-ZDC-5","Total dissolved solids",520,"mg/l"
"2847",2011-10-25,"SYCEO_WQX-ZDC-5","Nitrate",3.5,"mg/l"
"2848",2011-11-29,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2849",2011-12-28,"SYCEO_WQX-ZDC-5","Nitrate",15.4,"mg/l"
"2850",2011-12-28,"SYCEO_WQX-ZDC-5","Total dissolved solids",580,"mg/l"
"2851",2011-12-28,"SYCEO_WQX-ZDC-5","Nitrate",3.5,"mg/l"
"2852",2012-01-24,"SYCEO_WQX-ZDC-5","Nitrate",15.4,"mg/l"
"2853",2012-01-24,"SYCEO_WQX-ZDC-5","Total dissolved solids",530,"mg/l"
"2854",2012-01-24,"SYCEO_WQX-ZDC-5","Nitrate",3.5,"mg/l"
"2855",2012-02-21,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2856",2012-03-20,"SYCEO_WQX-ZDC-5","Nitrate",3.3,"mg/l"
"2857",2012-04-25,"SYCEO_WQX-ZDC-5","Nitrate",14.9,"mg/l"
"2858",2012-04-25,"SYCEO_WQX-ZDC-5","Total dissolved solids",530,"mg/l"
"2859",2012-04-25,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2860",2012-05-22,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2861",2012-06-19,"SYCEO_WQX-ZDC-5","Nitrate",3.5,"mg/l"
"2862",2012-07-17,"SYCEO_WQX-ZDC-5","Nitrate",15.3,"mg/l"
"2863",2012-07-17,"SYCEO_WQX-ZDC-5","Total dissolved solids",570,"mg/l"
"2864",2012-07-17,"SYCEO_WQX-ZDC-5","Nitrate",3.4,"mg/l"
"2865",2012-08-21,"SYCEO_WQX-ZDC-5","Nitrate",3.3,"mg/l"
"2866",2012-09-25,"SYCEO_WQX-ZDC-5","Nitrate",3.2,"mg/l"
"2867",2012-12-18,"SYCEO_WQX-ZDC-5","Nitrate",3.1,"mg/l"
"2868",2014-01-21,"SYCEO_WQX-ZDC-5","Nitrate",14,"mg/l"
"2869",2014-01-21,"SYCEO_WQX-ZDC-5","Total dissolved solids",490,"mg/l"
"2870",2014-01-21,"SYCEO_WQX-ZDC-5","Nitrate",3.2,"mg/l"
"2871",2009-01-26,"SYCEO_WQX-ZDC-7","Nitrate",7.7,"mg/l"
"2872",2009-01-26,"SYCEO_WQX-ZDC-7","Total dissolved solids",620,"mg/l"
"2873",2009-02-10,"SYCEO_WQX-ZDC-7","Total dissolved solids",620,"mg/l"
"2874",2009-04-06,"SYCEO_WQX-ZDC-7","Nitrate",8.3,"mg/l"
"2875",2009-04-06,"SYCEO_WQX-ZDC-7","Total dissolved solids",630,"mg/l"
"2876",2009-04-06,"SYCEO_WQX-ZDC-7","Nitrate",1.9,"mg/l"
"2877",2009-04-28,"SYCEO_WQX-ZDC-7","Nitrate",8,"mg/l"
"2878",2009-04-28,"SYCEO_WQX-ZDC-7","Total dissolved solids",640,"mg/l"
"2879",2009-04-28,"SYCEO_WQX-ZDC-7","Nitrate",1.8,"mg/l"
"2880",2009-05-27,"SYCEO_WQX-ZDC-7","Nitrate",8.5,"mg/l"
"2881",2009-05-27,"SYCEO_WQX-ZDC-7","Total dissolved solids",670,"mg/l"
"2882",2009-05-27,"SYCEO_WQX-ZDC-7","Nitrate",1.9,"mg/l"
"2883",2009-06-22,"SYCEO_WQX-ZDC-7","Nitrate",8.2,"mg/l"
